ID,contractID,description,customeremail,customerwebsite,status,priority,moveinDate,moveoutDate,transferDate,noofmeters,prioritymovein,moveinCharge_ID,usage_ID,createdAt,createdBy,modifiedAt,modifiedBy
69275e84-688e-4d29-838b-e4af991b5cc7,CONTRACT-1053,ISU Contract for Fatima Santos - Meter installation and energy supply agreement,fatima.santos@isupower.com,https://www.isupower.com/contracts/C1053,COMPLETED,URGENT,2024-11-27T01:31:42.000Z,2025-02-15T18:55:37.000Z,2025-03-15,9,true,282cb875-f64f-47df-9814-55e781f4da66,6b95a8bb-d24d-41e4-b374-9dafaa1bb755,2022-10-08T11:45:38.000Z,fatima.santos,2023-11-16T21:38:38.000Z,admin@isupower.com
68b85ec5-d9ba-4702-a27a-43302805467d,CONTRACT-1054,ISU Contract for Hassan Chen - Meter installation and energy supply agreement,hassan.chen@acme.corp,https://www.acme.corp/contracts/C1054,ON_HOLD,HIGH,2024-11-12T02:56:44.000Z,2024-09-22T11:32:36.000Z,2024-01-16,3,true,a32169f4-002e-43f6-b812-526c489e0306,35469e7c-847b-4bac-b08b-7ba350be16aa,2023-02-02T00:22:35.000Z,hassan.chen,2024-06-11T20:40:35.000Z,admin@acme.corp
0624f04e-ccef-465c-adfb-0baa5c0ba1a8,CONTRACT-1055,ISU Contract for Carlos Davis - Meter installation and energy supply agreement,carlos.davis@energy.io,https://www.energy.io/contracts/C1055,IN_PROGRESS,URGENT,2024-11-07T10:51:19.000Z,2024-06-03T22:05:22.000Z,2024-09-27,4,true,a92492ff-ea90-4a4e-8436-f0adda50f87b,9ffb9b49-bef7-48c9-a79d-2e2f3031b787,2022-02-28T18:30:03.000Z,carlos.davis,2023-09-15T04:15:17.000Z,admin@energy.io
126dde67-3710-4bed-a68f-2df0fee08ed9,CONTRACT-1056,ISU Contract for Emma Sharma - Meter installation and energy supply agreement,emma.sharma@utilities.net,https://www.utilities.net/contracts/C1056,ON_HOLD,LOW,2023-07-17T18:41:37.000Z,2025-01-15T11:49:12.000Z,2024-12-23,1,true,1fff5887-1c47-49cc-904c-5f887e87dc5d,bbd7cd43-37eb-4e9b-bd4d-450147bd59cb,2023-12-31T02:06:05.000Z,emma.sharma,2024-12-09T17:51:37.000Z,admin@utilities.net
792580c9-bf41-4b21-bb98-b23fc91be4f0,CONTRACT-1057,ISU Contract for Sofia Anderson - Meter installation and energy supply agreement,sofia.anderson@energy.io,https://www.energy.io/contracts/C1057,ON_HOLD,MEDIUM,2023-11-29T17:42:20.000Z,2025-12-27T07:29:14.000Z,2024-04-18,1,true,2f74c7d0-9005-40d1-b769-8eb8a39b5647,01f6b2f6-2694-4144-a630-3271f72eb6b9,2023-09-01T22:38:29.000Z,sofia.anderson,2024-10-05T03:57:04.000Z,admin@energy.io
9d060e5e-5cec-4c22-ac72-e52cfb86db91,CONTRACT-1058,ISU Contract for Mei Santos - Meter installation and energy supply agreement,mei.santos@gridco.org,https://www.gridco.org/contracts/C1058,ON_HOLD,LOW,2023-04-10T21:33:30.000Z,2024-07-20T22:45:46.000Z,2024-05-08,6,true,b67873c0-1bd8-4ceb-9005-64bb1831bc7b,bba37fa6-2f12-4c23-a71b-9acad1d8f66b,2022-06-26T22:18:31.000Z,mei.santos,2023-09-20T05:46:35.000Z,admin@gridco.org
31647c47-ee7e-4d6b-a536-2fc50da8dec9,CONTRACT-1059,ISU Contract for Sofia Garcia - Meter installation and energy supply agreement,sofia.garcia@isupower.com,https://www.isupower.com/contracts/C1059,IN_PROGRESS,MEDIUM,2024-05-03T06:16:10.000Z,2025-04-15T19:00:11.000Z,2023-01-22,10,false,fac5696c-796a-40e3-8788-9c4a02f259ef,b660debc-332b-44f1-94b2-7145878f1524,2023-07-23T21:43:11.000Z,sofia.garcia,2024-08-07T15:56:13.000Z,admin@isupower.com
f0476936-348c-41cc-89f2-6d75342bfe16,CONTRACT-1060,ISU Contract for Arjun Brown - Meter installation and energy supply agreement,arjun.brown@acme.corp,https://www.acme.corp/contracts/C1060,ON_HOLD,LOW,2023-01-23T21:16:17.000Z,2024-09-12T21:53:11.000Z,2023-01-25,5,true,fc13f32a-7dc6-4847-88b2-a6578f32b85c,593d3679-d798-427f-a262-74bd321d95b5,2022-12-03T15:21:12.000Z,arjun.brown,2023-09-24T06:08:26.000Z,admin@acme.corp
07b6b620-31cb-409d-8843-d9b6cd22c593,CONTRACT-1061,ISU Contract for Aisha Tanaka - Meter installation and energy supply agreement,aisha.tanaka@acme.corp,https://www.acme.corp/contracts/C1061,COMPLETED,LOW,2023-12-19T13:09:11.000Z,2024-06-15T18:18:55.000Z,2025-10-11,12,true,510af8ae-452c-4309-a3ab-7700b416998c,7cb4c7b9-918b-4643-b36a-49aee63128da,2023-10-04T20:51:58.000Z,aisha.tanaka,2024-10-10T11:44:37.000Z,admin@acme.corp
cb82171c-d213-41e5-a100-30190ce98d3f,CONTRACT-1062,ISU Contract for Mei Ahmed - Meter installation and energy supply agreement,mei.ahmed@isupower.com,https://www.isupower.com/contracts/C1062,IN_PROGRESS,MEDIUM,2023-06-02T02:26:44.000Z,2025-04-24T02:43:33.000Z,2023-06-29,9,true,f864180b-8047-410b-a4d7-3e853f63d22b,8509ea3e-e061-4538-9a82-8b7c810f9111,2023-12-02T14:43:23.000Z,mei.ahmed,2023-06-04T07:47:44.000Z,admin@isupower.com
9fbfb2f0-02a9-41b2-9aaa-81ca3b376b6c,CONTRACT-1063,ISU Contract for Carlos Jackson - Meter installation and energy supply agreement,carlos.jackson@energy.io,https://www.energy.io/contracts/C1063,COMPLETED,URGENT,2024-07-27T04:28:40.000Z,2024-07-20T12:09:21.000Z,2025-07-12,5,false,f587e8d5-054a-43ed-85af-6cd04543176c,d4aad3e6-8d5f-4898-8be5-df88fb42df25,2022-10-18T02:07:30.000Z,carlos.jackson,2024-12-22T17:21:29.000Z,admin@energy.io
4c32b81b-b59b-4449-8d6a-a630ba74d995,CONTRACT-1064,ISU Contract for Lucas Davis - Meter installation and energy supply agreement,lucas.davis@gridco.org,https://www.gridco.org/contracts/C1064,COMPLETED,HIGH,2024-01-31T17:45:45.000Z,2024-10-17T05:37:06.000Z,2023-07-30,7,true,1eb84790-63f6-4b60-9277-332969fe1d2c,f8bca286-dd66-41fe-97c5-d35b039fd1d0,2023-11-19T20:38:35.000Z,lucas.davis,2023-02-09T04:46:17.000Z,admin@gridco.org
a542bf4e-fab8-47d5-bfc6-aef09f0f44fb,CONTRACT-1065,ISU Contract for Diego Kumar - Meter installation and energy supply agreement,diego.kumar@isupower.com,https://www.isupower.com/contracts/C1065,CANCELLED,URGENT,2023-09-17T00:38:05.000Z,2025-06-04T03:51:56.000Z,2024-07-29,8,true,b2830a2a-d0fe-4e10-a3d3-e085e8741c52,d592ca6b-558a-429a-aab6-3706cc760a38,2022-06-21T02:04:36.000Z,diego.kumar,2024-06-06T05:42:55.000Z,admin@isupower.com
03031418-cca4-40f8-a53a-f526b3d2201a,CONTRACT-1066,ISU Contract for Aisha Taylor - Meter installation and energy supply agreement,aisha.taylor@utilities.net,https://www.utilities.net/contracts/C1066,CANCELLED,LOW,2023-05-28T04:28:25.000Z,2025-12-13T01:20:51.000Z,2025-01-28,12,false,53969386-7892-4cb4-99b3-9afe7effe911,e8af5244-927e-47fe-a236-a6c3c3a5192a,2022-05-15T15:41:26.000Z,aisha.taylor,2023-08-02T20:03:04.000Z,admin@utilities.net
62a429b4-c303-4394-8f7e-a36d2ef44401,CONTRACT-1067,ISU Contract for Hassan Jackson - Meter installation and energy supply agreement,hassan.jackson@acme.corp,https://www.acme.corp/contracts/C1067,IN_PROGRESS,MEDIUM,2024-08-12T02:41:59.000Z,2025-06-26T20:59:24.000Z,2025-12-26,7,true,dd716610-2510-4975-8ab9-6c7d69c715dd,51d6b60b-52df-406d-81b6-462757467325,2022-09-25T07:17:11.000Z,hassan.jackson,2024-04-29T03:37:44.000Z,admin@acme.corp
176156ff-40cf-4972-868f-8d48e9d76473,CONTRACT-1068,ISU Contract for Mei Anderson - Meter installation and energy supply agreement,mei.anderson@gridco.org,https://www.gridco.org/contracts/C1068,OPEN,URGENT,2024-02-15T10:10:29.000Z,2024-03-15T07:08:13.000Z,2024-02-03,4,false,0e8f9119-1947-445b-9fcf-141640b8fa18,9c4a8deb-4be1-4341-b6c5-1a645f9d83fa,2023-01-09T09:02:42.000Z,mei.anderson,2023-01-26T22:09:37.000Z,admin@gridco.org
d0a36090-d7ca-41f1-8953-8166b938d8b9,CONTRACT-1069,ISU Contract for Priya Chen - Meter installation and energy supply agreement,priya.chen@utilities.net,https://www.utilities.net/contracts/C1069,ON_HOLD,LOW,2023-09-20T03:03:54.000Z,2025-03-29T17:19:20.000Z,2025-01-18,5,true,1ccf633d-cb94-4ec1-ae30-3a9899c12574,8364c0b3-926b-497c-81c4-bc14407610c9,2022-07-08T23:28:18.000Z,priya.chen,2024-11-13T01:51:41.000Z,admin@utilities.net
46ca9dfd-6ed7-4fd0-a12f-1a498ac28bc0,CONTRACT-1070,ISU Contract for Olivia Muller - Meter installation and energy supply agreement,olivia.muller@utilities.net,https://www.utilities.net/contracts/C1070,OPEN,MEDIUM,2024-12-16T19:54:15.000Z,2025-10-28T07:47:30.000Z,2025-10-07,6,false,af0fe875-1eb9-4de7-b549-5540b0f1968e,99eb8025-3e26-4c13-8c24-4ed84f61b73c,2023-07-05T11:28:44.000Z,olivia.muller,2024-02-11T03:30:55.000Z,admin@utilities.net
becfaeeb-f21a-4a24-bc52-31f6407995b2,CONTRACT-1071,ISU Contract for Lucas Taylor - Meter installation and energy supply agreement,lucas.taylor@example.com,https://www.example.com/contracts/C1071,OPEN,MEDIUM,2024-05-22T06:54:44.000Z,2025-01-05T18:13:42.000Z,2025-01-10,3,false,91bd0cf0-d5a5-4984-89a5-914d43d43f3b,996d3307-7085-4484-8b81-6bc510f633a9,2022-03-29T18:48:29.000Z,lucas.taylor,2024-10-25T05:55:05.000Z,admin@example.com
697159b5-4e54-4b0c-89ef-8cadb65683c4,CONTRACT-1072,ISU Contract for Lucas Wilson - Meter installation and energy supply agreement,lucas.wilson@example.com,https://www.example.com/contracts/C1072,IN_PROGRESS,URGENT,2023-05-09T21:41:13.000Z,2025-11-14T15:19:18.000Z,2025-07-02,4,true,b8039034-aec5-4e2c-84d2-4c04037deab8,555a825c-f81a-4044-a0cc-7565bacd734f,2023-07-15T11:12:23.000Z,lucas.wilson,2024-05-26T02:56:44.000Z,admin@example.com
5cc60e04-eaa8-45df-a6b1-e5b0afd17bff,CONTRACT-1073,ISU Contract for Arjun Jackson - Meter installation and energy supply agreement,arjun.jackson@gridco.org,https://www.gridco.org/contracts/C1073,IN_PROGRESS,HIGH,2024-01-24T17:22:14.000Z,2024-11-20T13:01:22.000Z,2023-12-30,4,false,41cbe7e6-c729-40e0-a7f2-1db5bb1520f9,7cbaef1f-224a-4f81-971e-0fb82094dc8a,2022-06-11T06:11:46.000Z,arjun.jackson,2024-07-25T05:57:04.000Z,admin@gridco.org
3faf5b98-b125-4601-adcb-23450ed70eaf,CONTRACT-1074,ISU Contract for Sofia Martinez - Meter installation and energy supply agreement,sofia.martinez@acme.corp,https://www.acme.corp/contracts/C1074,CANCELLED,URGENT,2024-12-06T12:09:00.000Z,2025-07-06T18:05:49.000Z,2023-03-06,3,true,35895772-8984-4ce1-918f-606abc5e29b7,ed4b17f2-2255-476b-a397-b2a55abbca9d,2023-11-06T08:55:02.000Z,sofia.martinez,2023-02-25T11:08:16.000Z,admin@acme.corp
